,code_id,period_id,timestamp,end_timestamp,code,Opponent,00. Start Phase,02. Situation Type,Half,04. Rating,03. Outcomes,Time Period,01. Phase,<flag>New Flag
369,370,1,5668.697886418999,5683.499028466,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Unsuccessful,Ball Loss --> D3 Press,90+ min,,
370,371,1,5685.299763192999,5715.398561012999,D4 Defending the Box,FCK,,Chipball,,Neutral,"Cross, Shot, Set-Piece or Box Entry",90+ min,Established Play,
371,372,1,5685.598763482999,5713.998929126999,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",90+ min,,
372,373,1,5716.8988729210005,5728.898690694999,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Neutral,Stay In Phase,90+ min,,
373,374,1,5733.49910618,5757.498929427,D3 Middle / Lower Pressing,FCK,,D3 Press on Throw-In,,Successful,"Intercept. -> Estab. (O1, O2, O3)",90+ min,,
374,375,1,5761.799055915999,5778.898532044998,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,90+ min,,
375,376,1,5780.398732152999,5784.197513804999,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Neutral,Stay In Phase,90+ min,,
376,377,1,5797.798729661,5817.298677305,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Unsuccessful,Ball Loss --> D3 Press,90+ min,,
377,378,1,5798.399587741999,5823.5987443799995,O3 Break Through,FCK,O3 Break Through,Transition After CP,,Unsuccessful,Ball Loss --> D3 Press,90+ min,Transition,
378,379,1,5809.1831,5829.1831,Ndividual,FCK,,,,,,,,True
379,380,1,5811.598192933,5847.297127937,O3 Break Through,FCK,O3 Break Through,Quick Restart,,Neutral,Keep The Ball,90+ min,Throw In,
380,381,1,5816.099043696,5819.898903357001,D1 Counterpress,FCK,,After O2 build-up,,Successful,Direct to O3/O4 OFF Transit,90+ min,,
381,382,1,5820.598770924999,5825.999376514999,D1 Counterpress,FCK,,After O3/O4,,Successful,"Intercept. -> Estab. (O1, O2, O3)",90+ min,,
382,383,1,5848.09852332,5854.798890544998,O2 Build Up,FCK,O2 Build Up,O3 to O2,,Unsuccessful,Ball Loss --> D3 Press,90+ min,,
383,384,1,5854.288245848,5873.598846952998,D3 High Pressing,FCK,,After Ball Loss,,Neutral,Stay In Phase,90+ min,,
384,385,1,5863.098976007001,5894.19933587,D4 Defending the Box,FCK,,Chipball,,Neutral,"Cross, Shot, Set-Piece or Box Entry",90+ min,Established Play,
385,386,1,5874.39801944,5893.6993470769985,D3 Middle / Lower Pressing,FCK,,D3 From High to Med/Low,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",90+ min,,
386,387,1,5879.299000906999,5912.398800290998,D4 Defending the Box,FCK,,1v1,,Neutral,"Cross, Shot, Set-Piece or Box Entry",90+ min,Established Play,
387,388,1,5888.799516025999,5917.399453939999,O3 Break Through,FCK,O3 Break Through,After D4 Def. Box,,Unsuccessful,Ball Loss --> D3 Press,90+ min,Transition,
388,389,1,5895.799582167999,5912.998366917998,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",90+ min,,
389,390,1,5903.49964661,5929.7983428219995,D4 Defending the Box,FCK,,Through Pass,,Successful,Intercepted by Defence,90+ min,Established Play,
390,391,1,5918.998894062999,5929.399703411998,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",90+ min,,
391,392,1,5942.399297912999,5952.698291570999,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,90+ min,,
392,393,1,5964.998174568999,5993.699630833999,D4 Defending the Box,FCK,,1v1,,Unsuccessful,Open Chance,90+ min,Transition,
393,394,1,5965.998951975998,5980.998342747,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Unsuccessful,Ball Loss --> D3 Press,90+ min,,
394,395,1,5966.470366666666,5996.470366666666,Bench,FCK,,,,,,,,True
395,396,1,5979.298022205001,5992.697071154,D1 Counterpress,FCK,,After O2 build-up,,Unsuccessful,D4 Chance,90+ min,,
396,397,1,5981.999483625999,5994.898235703999,D2 Finding Balance,FCK,,Transition After CP,,Successful,Direct to O3/O4 OFF Transit,90+ min,,
397,398,1,6035.398101944,6058.398101944,Goal OPP,FCK,,Penalty (->Transition),,,,,,
